Index,Method,Source,Lab,Lat (N),Long (E),Sample Name,Lithology,Mineral,Age (Ma),2sigma,p-value,MSWD,df,n,Age Type,Instrument,Journal,DOI,Coordinates From
1020,FT ,"Umhoefer et al., 2007",nd,37.49202,34.57284,ND01-22X,Granitic clast,Apatite,8.70,2.2,0.517,,6,7,,EDM,Geological Society of America Bulletin,https://doi.org/10.1130/2007.2434(03),Precise coordinates
1021,FT ,"Umhoefer et al., 2007",nd,37.49202,34.57284,ND01-22C,Granitic clast,Apatite,15.80,3.6,0.473,,4,5,,EDM,Geological Society of America Bulletin,https://doi.org/10.1130/2007.2434(03),Precise coordinates
1022,FT ,"Umhoefer et al., 2007",nd,37.56557,34.49524,ND0-33,Granitic sill,Apatite,14.70,2.8,0.391,,4,5,,EDM,Geological Society of America Bulletin,https://doi.org/10.1130/2007.2434(03),Precise coordinates
1023,FT ,"Whitney et al., 2023",43,38.02472,36.83001,151013A,Granite,Apatite,35.88,4.29,1.000,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1024,FT ,"Whitney et al., 2023",43,38.02808,36.83410,151013C,Granite,Apatite,37.18,4.08,0.999,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1025,FT ,"Whitney et al., 2023",43,38.05202,36.87144,151013I,Granite,Apatite,36.06,3.93,1.000,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1026,FT ,"Whitney et al., 2023",43,38.06397,36.87528,151013J,Granite,Apatite,38.00,3.62,1.000,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1027,FT ,"Whitney et al., 2023",43,38.04894,36.88207,171013A,Granite,Apatite,34.86,4.46,0.999,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1028,FT ,"Whitney et al., 2023",43,38.03744,38.26143,CAT13-29,Pegmatite,Apatite,17.01,2.05,1.000,,11,12,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1029,FT ,"Whitney et al., 2023",43,38.11023,38.93217,191014C,Meta felsic rock,Apatite,19.00,4.62,0.987,,11,12,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1030,FT ,"Whitney et al., 2023",43,38.11867,38.93098,191014D,Granite,Apatite,16.54,1.95,0.999,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1031,FT ,"Whitney et al., 2023",43,38.18692,38.48108,191014G,Granite,Apatite,15.97,1.98,1.000,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1032,FT ,"Whitney et al., 2023",43,38.31524,38.82246,131013A,Granite,Apatite,14.62,4.47,0.996,,29,30,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1033,FT ,"Whitney et al., 2023",43,38.31245,38.84304,131013E,Granite,Apatite,11.26,2.11,1.000,,30,31,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1034,FT ,"Whitney et al., 2023",43,38.31112,38.84099,131013F,Granite,Apatite,12.36,2.02,0.934,,31,32,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1035,FT ,"Whitney et al., 2023",43,38.28718,38.84581,131013I,Granite,Apatite,13.19,3.99,0.859,,26,27,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1036,FT ,"Whitney et al., 2023",43,38.27806,38.87563,131013N,Schist,Apatite,16.14,6.41,0.910,,22,23,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1037,FT ,"Whitney et al., 2023",43,38.26265,39.03220,131013S,Schist,Apatite,15.38,2.32,0.964,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1038,FT ,"Whitney et al., 2023",43,38.25930,39.02741,131013T,Schist,Apatite,12.19,1.45,0.963,,19,20,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1039,FT ,"Whitney et al., 2023",43,38.25843,39.01428,131013U,Schist,Apatite,15.38,2.15,0.999,,21,22,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1040,FT ,"Whitney et al., 2023",43,38.26694,39.00720,131013V,Schist,Apatite,15.49,3.87,0.999,,29,30,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1041,FT ,"Whitney et al., 2023",43,38.29062,38.95047,131013X,Schist,Apatite,21.87,11.64,0.984,,12,13,,EDM,Geology,https://doi.org/10.1130/G51211.1,Precise coordinates
1042,FT ,"Wölfler et al., 2017",45,38.12070,27.98060,14M29,Augen gneiss,Apatite,30.30,#REF!,0.100,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1043,FT ,"Wölfler et al., 2017",45,37.92270,28.08610,14M31,Augen gneiss,Apatite,29.00,#REF!,0.080,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1044,FT ,"Wölfler et al., 2017",45,37.92410,28.08640,14M32,Mica schist,Apatite,25.30,#REF!,0.610,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1045,FT ,"Wölfler et al., 2017",45,37.97210,27.98920,14M36,Mica schist,Apatite,26.40,#REF!,0.000,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1046,FT ,"Wölfler et al., 2017",45,38.18410,28.06100,14M23,Augen gneiss,Apatite,17.70,#REF!,0.260,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1047,FT ,"Wölfler et al., 2017",45,38.03920,28.02650,14M24,Paragneiss,Apatite,11.80,#REF!,0.850,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1048,FT ,"Wölfler et al., 2017",45,38.04380,28.01860,14M25,Paragneiss,Apatite,13.10,#REF!,0.120,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1049,FT ,"Wölfler et al., 2017",45,38.03610,28.00660,14M26,Paragneiss,Apatite,12.40,#REF!,0.990,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1050,FT ,"Wölfler et al., 2017",45,38.08140,27.94820,14M27,Augen gneiss,Apatite,18.00,#REF!,0.900,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1051,FT ,"Wölfler et al., 2017",45,38.12070,27.98060,14M29,Augen gneiss,Apatite,21.10,#REF!,0.001,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1052,FT ,"Wölfler et al., 2017",45,37.95530,28.04430,14M30,Augen gneiss,Apatite,19.90,#REF!,0.850,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1053,FT ,"Wölfler et al., 2017",45,37.92270,28.08610,14M31,Augen gneiss,Apatite,17.80,#REF!,0.500,,14,15,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1054,FT ,"Wölfler et al., 2017",45,37.92410,28.08640,14M32,Mica schist,Apatite,4.20,#REF!,0.770,,14,15,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1055,FT ,"Wölfler et al., 2017",45,37.93100,28.08760,14M33,Mica schist,Apatite,4.20,#REF!,0.780,,3,4,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1056,FT ,"Wölfler et al., 2017",45,37.93870,28.08840,14M34,Mica schist,Apatite,4.80,#REF!,0.020,,16,17,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1057,FT ,"Wölfler et al., 2017",45,37.95370,28.10340,14M35,Mica schist,Apatite,5.20,#REF!,0.500,,10,11,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1058,FT ,"Wölfler et al., 2017",45,37.97210,27.98920,14M36,Mica schist,Apatite,5.70,#REF!,0.860,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1059,FT ,"Wölfler et al., 2017",45,37.98030,27.96630,14M37,Mica schist,Apatite,14.70,#REF!,0.020,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1060,FT ,"Wölfler et al., 2017",45,37.98920,27.96410,14M38,Mica schist,Apatite,15.30,#REF!,0.990,,14,15,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1061,FT ,"Wölfler et al., 2017",45,37.88460,28.06300,14M39,Augen gneiss,Apatite,18.90,#REF!,0.090,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1062,FT ,"Wölfler et al., 2017",45,37.88620,28.04760,14M40,Augen gneiss,Apatite,22.80,#REF!,0.120,,19,20,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1063,FT ,"Wölfler et al., 2017",45,37.96820,28.08990,14M41,Mica schist,Apatite,4.40,#REF!,0.290,,10,11,,EDM,Tectonophysics,http://dx.doi.org/10.1016/j.tecto.2017.07.004,Precise coordinates
1064,FT ,"Zattin et al., 2010",6,40.59018,30.33877,TU36,Granite,Apatite,14.90,#REF!,0.480,,11,12,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1065,FT ,"Zattin et al., 2010",6,40.62237,26.92183,TU38,Granite,Apatite,51.40,#REF!,0.200,,14,15,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1066,FT ,"Zattin et al., 2010",6,40.59564,27.54325,TU46,Granite,Apatite,53.30,#REF!,0.676,,19,20,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1067,FT ,"Zattin et al., 2010",6,40.51594,27.71369,TU47,Granitoid,Apatite,33.40,#REF!,0.866,,19,20,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1068,FT ,"Zattin et al., 2010",6,40.61175,27.58722,TU48,Granitoid,Apatite,19.30,#REF!,0.916,,19,20,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1069,FT ,"Zattin et al., 2010",6,40.61401,28.97546,TU55,Andesite,Apatite,48.50,#REF!,0.996,,13,14,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1070,FT ,"Zattin et al., 2010",6,40.46417,28.96348,TU56,Granitoid,Apatite,27.20,#REF!,0.784,,19,20,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1071,FT ,"Zattin et al., 2010",6,41.13606,28.69117,TU96,Andesite,Apatite,25.40,#REF!,0.848,,25,26,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1072,FT ,"Zattin et al., 2010",6,41.14342,28.93952,TU100,Granite,Apatite,39.90,#REF!,0.853,,20,21,,EDM,Journal of Asian Earth Sciences,https://doi.org/10.1016/j.jseaes.2010.02.014,Precise coordinates
1073,FT Multiple,"Zattin et al., 2005",6,40.75613,27.32027,TU1,Sandstone,Apatite,16.4,5.1,0.99,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1074,FT Multiple,"Zattin et al., 2005",6,40.75178,27.31408,TU2,Sandstone,Apatite,15.9,3.4,0.89,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1075,FT Multiple,"Zattin et al., 2005",6,40.74603,27.31551,TU3,Sandstone,Apatite,16.1,3.7,0.93,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1076,FT Multiple,"Zattin et al., 2005",6,40.74524,27.32121,TU4,Sandstone,Apatite,13.3,2.9,0.74,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1077,FT Multiple,"Zattin et al., 2005",6,40.74506,27.33216,TU5,Sandstone,Apatite,11.9,3.2,0.43,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1078,FT Multiple,"Zattin et al., 2005",6,40.64706,27.09198,TU6,Sandstone,Apatite,24.7,3.1,0.94,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1079,FT Multiple,"Zattin et al., 2005",6,40.81778,27.40705,TU7,Sandstone,Apatite,11.7,4.2,1.00,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1080,FT Multiple,"Zattin et al., 2005",6,40.85385,27.45521,TU9,Sandstone,Apatite,15.9,4.6,0.19,,19,20,,EDM,Terra Nova,10.1111/j.1365-3121.2004.00583.x,
1081,FT Multiple,"Zattin et al., 2010",6,40.23051,25.88906,TU39,Sedimentary,Apatite,53,11,0.99,,19,20,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1082,FT Multiple,"Zattin et al., 2010",6,40.70968,26.77188,TU41,Sedimentary,Apatite,65.8,10,1.00,,19,20,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1083,FT Multiple,"Zattin et al., 2010",6,40.70717,27.22578,TU50,Sedimentary,Apatite,27.5,10.2,1.00,,19,20,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1084,FT Multiple,"Zattin et al., 2010",6,40.20234,25.83393,TU51,Sedimentary,Apatite,22.3,5,0.38,,19,20,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1085,FT Multiple,"Zattin et al., 2010",6,40.38731,26.48897,TU52,Sedimentary,Apatite,28.3,6.4,0.00,,29,30,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1086,FT Multiple,"Zattin et al., 2010",6,40.65894,29.50044,TU54,Sedimentary,Apatite,27.2,5.2,0.50,,19,20,,EDM,Journal of Asian Earth Sciences,10.1016/j.jseaes.2010.02.014,
1087,FT Multiple,"Albino et al., 2014",6,39.44598,41.05627,TU250,Sandstone,Apatite,40.5,10.4,0.52,,19,20,,EDM,Geological Magazine,10.1017/S0016756813000952,
1088,FT Multiple,"Albino et al., 2014",6,39.21568,41.68813,TU253,Sandstone,Apatite,35.9,13.8,0.70,,8,9,,EDM,Geological Magazine,10.1017/S0016756813000952,
1089,FT Multiple,"Albino et al., 2014",6,39.20941,41.94743,TU254,Sandstone,Apatite,37.8,21.4,0.60,,5,6,,EDM,Geological Magazine,10.1017/S0016756813000952,
1090,FT Multiple,"Albino et al., 2014",6,38.75902,41.88705,TU255,Sandstone,Apatite,53.3,3.4,0.87,,16,17,,EDM,Geological Magazine,10.1017/S0016756813000952,
1091,FT Multiple,"Albino et al., 2014",6,39.17324,43.39549,TU260,Sandstone,Apatite,44.8,16.2,0.96,,21,22,,EDM,Geological Magazine,10.1017/S0016756813000952,
1092,FT Multiple,"Albino et al., 2014",6,40.22084,43.01067,TU266,Sandstone,Apatite,25,5.6,0.80,,19,20,,EDM,Geological Magazine,10.1017/S0016756813000952,
1093,FT Multiple,"Catto et al., 2018",6,41.86576,27.17302,TU417,Metasandstone,Apatite,66.9,15.8,0.99,,18,19,,EDM,International Geology Review,https://doi.org/10.1080/00206814.2017.1350604,
1094,FT Multiple,"Catto et al., 2018",6,41.91892,27.17206,TU419,Metasandstone,Apatite,74,13.4,1.00,,20,21,,EDM,International Geology Review,https://doi.org/10.1080/00206814.2017.1350604,
1095,FT Multiple,"Catto et al., 2018",6,41.95099,27.15433,TU420,Metasandstone,Apatite,74.2,13.8,0.98,,24,25,,EDM,International Geology Review,https://doi.org/10.1080/00206814.2017.1350604,
1096,FT Multiple,"Cavazza et al., 2012",6,40.06592,28.95997,TU 101,Sedimentary (clastic),Apatite,62.3,17.4,0.43,,9,10,,EDM,Geological Magazine,10.1017/S0016756811000525,
1097,FT Multiple,"Cavazza et al., 2012",6,41.20592,32.35702,TU 113,Sandstone,Apatite,50.3,18.8,0.58,,8,9,,EDM,Geological Magazine,10.1017/S0016756811000525,
1098,FT Multiple,"Cavazza et al., 2012",6,41.44689,31.82986,TU 114,Sandstone,Apatite,32.3,6.6,0.66,,13,14,,EDM,Geological Magazine,10.1017/S0016756811000525,
1099,FT Multiple,"Cavazza et al., 2012",6,41.72299,32.33489,TU 116,Sandstone,Apatite,106.6,11.4,0.14,,18,19,,EDM,Geological Magazine,10.1017/S0016756811000525,
1100,FT Multiple,"Cavazza et al., 2012",6,41.78134,32.48076,TU 117,Sandstone,Apatite,61,9,0.15,,20,21,,EDM,Geological Magazine,10.1017/S0016756811000525,
1101,FT Multiple,"Cavazza et al., 2012",6,40.48270,30.69780,TU 125,Sandstone,Apatite,51,35.2,0.83,,2,3,,EDM,Geological Magazine,10.1017/S0016756811000525,
1102,FT Multiple,"Cavazza et al., 2012",6,39.96406,33.09546,TU 234,Sedimentary (clastic),Apatite,34.2,5.2,0.72,,19,20,,EDM,Geological Magazine,10.1017/S0016756811000525,
1103,FT Multiple,"Cavazza et al., 2012",6,40.11911,34.84193,TU 236,Sedimentary (clastic),Apatite,38.3,10.2,0.26,,4,5,,EDM,Geological Magazine,10.1017/S0016756811000525,
1104,FT Multiple,"Cavazza et al., 2012",6,40.26865,29.20012,IF 6,Sedimentary (clastic),Apatite,19.7,4.2,0.02,,20,21,,EDM,Geological Magazine,10.1017/S0016756811000525,
1105,FT Multiple,"Cavazza et al., 2012",6,40.25940,29.21731,IF 8,Sedimentary (clastic),Apatite,27.3,7.8,0.96,,7,8,,EDM,Geological Magazine,10.1017/S0016756811000525,
1106,FT Multiple,"Cavazza et al., 2012",6,39.87483,27.62214,IF 12,Sedimentary (greywacke),Apatite,24.6,8.8,0.51,,23,24,,EDM,Geological Magazine,10.1017/S0016756811000525,
1107,FT Multiple,"Cavazza et al., 2012",6,39.88767,27.61555,IF 14,Sedimentary (greywacke),Apatite,18.4,6,0.06,,13,14,,EDM,Geological Magazine,10.1017/S0016756811000525,
1108,FT Multiple,"Cavazza et al., 2012",6,39.74089,27.59157,IF 16,Sedimentary (clastic),Apatite,23.6,6.4,0.58,,9,10,,EDM,Geological Magazine,10.1017/S0016756811000525,
1109,FT Multiple,"Cavazza et al., 2012",6,39.59806,27.18038,IF 24,Sedimentary (clastic),Apatite,16.3,2.8,0.11,,16,17,,EDM,Geological Magazine,10.1017/S0016756811000525,
1110,FT Multiple,"Cavazza et al., 2012",6,40.07391,28.99822,IF 35,Sedimentary (greywacke),Apatite,32.6,7.6,0.61,,22,23,,EDM,Geological Magazine,10.1017/S0016756811000525,
1111,FT Multiple,"Cavazza et al., 2012",6,40.07307,28.98573,IF 38,Sedimentary (greywacke),Apatite,56,12.2,0.06,,12,13,,EDM,Geological Magazine,10.1017/S0016756811000525,
1112,FT Multiple,"Cavazza et al., 2018",6,38.84561,41.25354,TU255,Sandstone,Apatite,53.3,3.4,0.76,,16,17,,EDM,Geosphere,https://doi.org/10.1130/GES01637.1,
1113,FT Multiple,"Darin et al., 2018",43,39.42477,36.78607,CAT15-19,Sandstone,Apatite,32,8,1.00,,13,14,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1114,FT Multiple,"Darin et al., 2018",43,39.56871,36.26221,MD14-9a,Sandstone,Apatite,31.4,8.6,1.00,,8,9,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1115,FT Multiple,"Darin et al., 2018",43,39.22046,36.48095,MD14-20a ,Sandstone,Apatite,38.7,10,1.00,,40,41,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1116,FT Multiple,"Darin et al., 2018",43,39.21242,36.48917,MD14-21a,Sandstone,Apatite,37.2,14,1.00,,10,11,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1117,FT Multiple,"Darin et al., 2018",43,39.28015,36.61271,MD14-38a,Sandstone,Apatite,33,7.6,1.00,,25,26,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1118,FT Multiple,"Darin et al., 2018",43,39.57554,37.73555,12CATST4a ,Sandstone,Apatite,34.7,5.2,0.61,,49,50,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1119,FT Multiple,"Darin et al., 2018",43,39.91302,37.81228,CAT15-18,Sandstone,Apatite,34,6,1.00,,21,22,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1120,FT Multiple,"Darin et al., 2018",43,39.63415,37.73852,CAT15-28,Sandstone,Apatite,38.5,6.6,1.00,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1121,FT Multiple,"Darin et al., 2018",43,39.59370,37.48381,CAT15-32,Sandstone,Zircon,35.6,6.2,1.00,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1122,FT Multiple,"Darin et al., 2018",43,39.58649,37.48983,CAT15-33,Sandstone,Apatite,31.8,6.4,1.00,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1123,FT Multiple,"Darin et al., 2018",43,39.55571,38.16876,CAT15-25 ,Sandstone,Apatite,30.6,4.8,1.00,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1124,FT Multiple,"Darin et al., 2018",43,39.48103,38.38856,CAT15-26,Sandstone,Apatite,28.9,6,1.00,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1125,FT Multiple,"Darin et al., 2018",43,39.61524,38.74116,CAT15-27 ,Sandstone,Apatite,25.7,4.4,0.94,,19,20,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1126,FT Multiple,"Darin et al., 2018",43,39.00532,37.42772,CAT15-8,Sandstone,Apatite,34.3,5,0.96,,18,19,,EDM,Tectonics,https://doi.org/10.1029/2017TC004954,
1127,FT Multiple,"Espurt et al., 2014",61,41.65140,34.90184,SI95,Flysch,Apatite,69.4,12.2,0.00,,30,31,,LA-ICPMS,Lithosphere,https://doi.org/10.1130/L316.1,
1128,FT Multiple,"Espurt et al., 2014",61,41.74693,34.96082,SI72,Flysch,Apatite,56.5,7,0.90,,30,31,,LA-ICPMS,Lithosphere,https://doi.org/10.1130/L316.1,
1129,FT Multiple,"Espurt et al., 2014",61,41.62109,34.88631,BO8,Flysch,Apatite,59.6,7.4,0.00,,38,39,,LA-ICPMS,Lithosphere,https://doi.org/10.1130/L316.1,
1130,FT Multiple,"Fayon et al., 2001",62,37.48160,34.45300,ULK98-1A,Conglomerate,Apatite,18.6,16,0.09,,4,5,,EDM,EPSL,https://doi.org/10.1016/S0012-821X(01)00440-X,
1131,FT Multiple,"Fayon et al., 2001",62,37.48160,34.45300,ULK98-1B,Conglomerate,Apatite,13.2,4.8,0.76,,18,19,,EDM,EPSL,https://doi.org/10.1016/S0012-821X(01)00440-X,
1132,FT Multiple,"Gülyüz et al., 2025",33,40.57853,40.90410,IST-5,Argillic altered porphyry,Apatite,29.6,4.2,0.13,,34,35,,LA-ICPMS,Ore Geology Reviews,https://doi.org/10.1016/j.oregeorev.2025.106532,
1133,FT Multiple,"Nilius et al., 2019",45,37.96117,28.08538,15M51,Sandstone,Apatite,15.7,5.6,0.26,,8,9,,EDM,Journal of the Geological Society,https://doi.org/10.6084/m9.figshare.c.4392905,
1134,FT Multiple,"Okay et al., 2008",6,40.00297,29.38126,TU102,Sandstone,Apatite,184.1,45.6,0.66,,7,8,,EDM,Geology,https://doi.org/10.1130/G30234.3,
1135,FT Multiple,"Okay et al., 2008",6,40.16250,29.29825,TU109,Sandstone,Apatite,39.4,9.6,0.00,,18,19,,EDM,Geology,https://doi.org/10.1130/G30234.2,
1136,FT Multiple,"Okay et al., 2010",6,38.42445,42.68019,TU136,Metasandstone,Apatite,13.4,4.4,1.00,,19,20,,EDM,Geology,https://doi.org/10.1130/G30234.1,
1137,FT Multiple,"Okay et al., 2010",6,38.31075,41.28145,TU140,Sandstone,Apatite,17.5,5.6,0.91,,3,4,,EDM,Geology,https://doi.org/10.1130/G30234.0,
1138,FT Multiple,"Okay et al., 2010",6,37.95166,43.39784,TU155,Sandstone,Apatite,13.9,4.2,0.65,,19,20,,EDM,Geology,https://doi.org/10.1130/G30234.1,
1139,FT Multiple,"Asti et al., 2018",63,38.30275,28.65756,M1,Sandstone,Apatite,55.3,10.8,0.93,,29,30,,EDM,Basin Resarch,https://doi.org/10.1111/bre.12262,Precise coordinates
